course,section,sectioncapacity,dow,startingtime,duration,room,firstname,lastname
COMP2541,401,20,Tuesday,10:00,1:00,E203,Shoba,Ittyipe
COMP2541,402,20,Tuesday,11:00,1:00,E203,Shoba,Ittyipe
COMP2613,1,30,Monday,14:30,1:30,O226,TBA005,COMP
COMP2613,1,30,Wednesday,14:30,1:30,O226,TBA005,COMP
COMP2613,401,30,Thursday,14:30,1:00,O218,TBA005,COMP
COMP2631,1,30,Tuesday,10:00,1:30,EA2007,TBA003,COMP
COMP2631,1,30,Thursday,10:00,1:30,EA2007,TBA003,COMP
COMP2631,401,30,Wednesday,10:30,2:00,E203,TBA003,COMP
COMP2655,1,25,Monday,14:30,1:00,E123,Paul,Pospisil
COMP2655,1,25,Tuesday,14:30,1:00,E123,Paul,Pospisil
COMP2655,1,25,Thursday,14:30,1:00,E123,Paul,Pospisil
COMP2655,401,25,Wednesday,15:00,1:00,E203,Paul,Pospisil
COMP2655,401,25,Friday,15:00,1:00,E203,Paul,Pospisil
COMP3309,1,40,Tuesday,10:00,1:30,T225,TBA005,COMP
COMP3309,1,40,Thursday,10:00,1:30,T225,TBA005,COMP
COMP3504,1,30,Tuesday,16:00,1:30,E206,Yasaman,Amannejad
COMP3504,1,30,Thursday,16:00,1:30,E206,Yasaman,Amannejad
COMP3504,401,30,Tuesday,17:30,1:00,B162,Yasaman,Amannejad
COMP3512,1,40,Tuesday,8:30,1:30,T235,Randy,Connolly
COMP3512,1,40,Thursday,8:30,1:30,T235,Randy,Connolly
COMP3512,401,20,Wednesday,8:30,1:00,B215,Randy,Connolly
COMP3512,402,20,Wednesday,9:30,1:00,B215,Randy,Connolly
COMP3532,1,40,Monday,13:00,1:30,T235,Mingwei,Gong
COMP3532,1,40,Wednesday,13:00,1:30,T235,Mingwei,Gong
COMP3532,501,20,Tuesday,13:00,1:00,B215,Mingwei,Gong
COMP3532,502,20,Tuesday,14:00,1:00,B215,Mingwei,Gong
COMP3533,1,48,Tuesday,11:30,1:30,W231,Maryam,Elahi
COMP3533,1,48,Thursday,11:30,1:30,W231,Maryam,Elahi
COMP3533,501,16,Wednesday,10:30,1:00,B215,Maryam,Elahi
COMP3533,502,16,Wednesday,11:30,1:00,B215,Maryam,Elahi
COMP3533,503,16,Wednesday,12:30,1:00,B215,Maryam,Elahi
COMP3612,1,30,Monday,13:00,1:30,B220,Randy,Connolly
COMP3612,1,30,Wednesday,13:00,1:30,B220,Randy,Connolly
COMP3612,501,30,Tuesday,13:00,1:00,B162,Randy,Connolly
COMP3625,1,25,Tuesday,8:30,1:30,E203,TBA003,COMP
COMP3625,1,25,Thursday,8:30,1:30,E203,TBA003,COMP
COMP3625,401,25,Friday,8:30,1:00,E203,TBA003,COMP
COMP3659,1,36,Monday,8:30,1:30,T231,Marc,Schroeder
COMP3659,1,36,Wednesday,8:30,1:30,T231,Marc,Schroeder
COMP3659,501,18,Tuesday,14:30,1:00,E203,Marc,Schroeder
COMP4535,1,30,Monday,8:30,1:30,EA1060,Khosro,Salmani
COMP4535,1,30,Wednesday,8:30,1:30,EA1060,Khosro,Salmani
COMP4543,1,30,Thursday,18:00,3:00,B220,TBA005,COMP
COMP4545,1,30,Monday,18:00,1:30,T230,TBA004,COMP
COMP4545,1,30,Wednesday,18:00,1:30,T230,TBA004,COMP
COMP4555,1,30,Monday,10:00,1:30,E123,TBA002,COMP
COMP4555,1,30,Wednesday,10:00,1:30,E123,TBA002,COMP
COMP4555,401,30,Monday,11:30,1:00,E203,TBA002,COMP
MATH1103,1,35,Monday,16:00,1:30,EA2052,Ashok,Krishnamurthy
MATH1103,1,35,Wednesday,16:00,1:30,EA2052,Ashok,Krishnamurthy
MATH1150,1,35,Monday,8:30,1:30,EA2052,Indrajit,Lagu
MATH1150,1,35,Wednesday,8:30,1:30,EA2052,Indrajit,Lagu
MATH1185,1,30,Tuesday,16:00,1:30,B231,TBA001,MATH
MATH1185,1,30,Thursday,16:00,1:30,B231,TBA001,MATH
MATH1185,501,30,Monday,12:30,1:00,E203,TBA001,MATH
MATH1185,501,30,Wednesday,12:30,1:00,E203,TBA001,MATH
MATH1200,1,48,Tuesday,14:30,1:30,EB1102,TBA001,MATH
MATH1200,1,48,Thursday,14:30,1:30,EB1102,TBA001,MATH
MATH1200,1,48,Wednesday,14:30,1:00,EB1102,TBA001,MATH
MATH1200,401,24,Friday,8:30,1:00,B222,TBA001,MATH
MATH1200,402,24,Friday,9:30,1:00,B222,TBA001,MATH
MATH1200,2,48,Tuesday,13:00,1:30,B217,Pamini,Thangarajah
MATH1200,2,48,Thursday,13:00,1:30,B217,Pamini,Thangarajah
MATH1200,2,48,Wednesday,13:00,1:00,B217,Pamini,Thangarajah
MATH1200,403,24,Monday,15:30,1:00,B231,Pamini,Thangarajah
MATH1200,404,24,Monday,16:30,1:00,B231,Pamini,Thangarajah
MATH1200,3,48,Tuesday,11:30,1:30,EA1014,Eric,Roettger
MATH1200,3,48,Thursday,11:30,1:30,EA1014,Eric,Roettger
MATH1200,3,48,Friday,11:30,1:00,EA1014,Eric,Roettger
MATH1200,405,24,Friday,8:30,1:00,B220,Eric,Roettger
MATH1200,406,24,Friday,9:30,1:00,B220,Eric,Roettger
MATH1200,4,48,Tuesday,16:00,1:30,B217,Mariya,Svishchuk
