course,section,sectioncapacity,dow,startingtime,duration,room,firstname,lastname
COMP1501,3,40,Wednesday,10:00,1:30,E204,TBA,TBA
COMP1501,405,20,Tuesday,9:30,1:00,B107,TBA,TBA
COMP1501,406,20,Tuesday,13:30,1:00,B107,TBA,TBA
COMP1501,505,20,Thursday,9:30,1:00,B107,TBA,TBA
COMP1501,506,20,Thursday,10:30,1:00,B107,TBA,TBA
COMP1501,4,40,Monday,8:30,1:30,E204,TBA,TBA
COMP1501,4,40,Wednesday,8:30,1:30,E204,TBA,TBA
COMP1501,407,20,Tuesday,15:30,1:00,B107,TBA,TBA
COMP1501,408,20,Tuesday,9:30,1:00,B162,TBA,TBA
COMP1501,507,20,Thursday,11:30,1:00,B107,TBA,TBA
COMP1501,508,20,Thursday,8:30,1:00,B162,TBA,TBA
COMP1501,5,40,Monday,11:30,1:30,EC1150,TBA,TBA
COMP1501,5,40,Wednesday,11:30,1:30,EC1150,TBA,TBA
COMP1501,409,20,Tuesday,11:30,1:00,B162,TBA,TBA
COMP1501,410,20,Tuesday,16:30,1:00,B107,TBA,TBA
COMP1501,509,20,Thursday,12:00,1:00,B162,TBA,TBA
COMP1501,510,20,Thursday,13:30,1:00,B107,TBA,TBA
COMP1501,6,40,Monday,10:00,1:30,EC1150,TBA,TBA
COMP1501,6,40,Wednesday,10:00,1:30,EC1150,TBA,TBA
COMP1501,411,20,Tuesday,14:30,1:00,B107,TBA,TBA
COMP1501,412,20,Tuesday,10:30,1:00,B162,TBA,TBA
COMP1501,511,20,Thursday,12:30,1:00,B107,TBA,TBA
COMP1501,512,20,Thursday,9:30,1:00,B162,TBA,TBA
COMP1502,1,30,Tuesday,14:30,1:30,B231,Khosro,Salmani
COMP1502,1,30,Thursday,14:30,1:30,B231,Khosro,Salmani
COMP1502,401,30,Tuesday,16:00,1:00,B162,Khosro,Salmani
COMP1502,501,30,Thursday,16:00,1:00,B162,Khosro,Salmani
COMP1633,1,40,Tuesday,14:30,1:30,EC1055,Paul,Pospisil
COMP1633,1,40,Thursday,14:30,1:30,EC1055,Paul,Pospisil
COMP1633,401,20,Monday,13:00,1:00,B162,Paul,Pospisil
COMP1633,401,20,Wednesday,13:00,1:00,B162,Paul,Pospisil
COMP1633,402,20,Monday,12:00,1:00,B162,Paul,Pospisil
COMP1633,402,20,Wednesday,12:00,1:00,B162,Paul,Pospisil
COMP2001,1,50,Wednesday,10:00,1:30,T107,Patrick,Perri
COMP2001,1,50,Friday,10:00,1:30,T107,Patrick,Perri
COMP2001,401,25,Tuesday,14:00,1:00,B162,Patrick,Perri
COMP2001,401,25,Thursday,14:00,1:00,B162,Patrick,Perri
COMP2001,402,25,Tuesday,13:00,1:00,B162,Patrick,Perri
COMP2001,402,25,Thursday,13:00,1:00,B162,Patrick,Perri
COMP2001,2,50,Monday,8:30,1:30,T107,Faith-Michael,Uzoka
COMP2001,2,50,Wednesday,8:30,1:30,T107,Faith-Michael,Uzoka
COMP2001,403,25,Monday,12:30,1:00,B107,Faith-Michael,Uzoka
COMP2001,403,25,Friday,8:30,1:00,B107,Faith-Michael,Uzoka
COMP2001,404,25,Monday,13:30,1:00,B107,Faith-Michael,Uzoka
COMP2001,404,25,Friday,9:30,1:00,B107,Faith-Michael,Uzoka
COMP2008,1,48,Tuesday,8:30,1:30,EA1051,Charles,Hepler
COMP2008,1,48,Thursday,8:30,1:30,EA1051,Charles,Hepler
COMP2008,401,24,Friday,8:30,1:00,E203,Charles,Hepler
COMP2008,402,24,Friday,9:30,1:00,E203,Charles,Hepler
COMP2503,1,40,Wednesday,11:30,1:30,B222,Maryam,Elahi
COMP2503,1,40,Friday,11:30,1:30,B222,Maryam,Elahi
COMP2503,401,20,Tuesday,11:00,1:00,E203,Maryam,Elahi
COMP2503,402,20,Tuesday,12:00,1:00,E203,Maryam,Elahi
COMP2503,2,40,Monday,16:00,1:30,EC1065,TBA,TBA
COMP2503,2,40,Wednesday,16:00,1:30,EC1065,TBA,TBA
COMP2503,403,20,Thursday,14:30,1:00,E203,TBA,TBA
COMP2503,404,20,Thursday,15:30,1:00,E203,TBA,TBA
COMP2511,1,40,Tuesday,10:00,1:30,B220,Yasaman,Amannejad
COMP2511,1,40,Thursday,10:00,1:30,B220,Yasaman,Amannejad
COMP2511,501,20,Wednesday,10:00,1:00,B107,Yasaman,Amannejad
COMP2511,502,20,Wednesday,11:00,1:00,B162,Yasaman,Amannejad
COMP2521,1,40,Tuesday,13:00,1:30,E204,Mingwei,Gong
COMP2521,1,40,Thursday,13:00,1:30,E204,Mingwei,Gong
COMP2521,401,20,Wednesday,13:00,1:00,B160,Mingwei,Gong
COMP2521,402,20,Monday,8:30,1:00,B107,Mingwei,Gong
COMP2521,2,40,Monday,14:30,1:30,EC1150,TBA,TBA
COMP2521,2,40,Wednesday,14:30,1:30,EC1150,TBA,TBA
COMP2521,403,20,Tuesday,15:00,1:00,B162,TBA,TBA
COMP2521,404,20,Monday,16:00,1:00,B162,TBA,TBA
COMP2531,1,40,Tuesday,8:30,1:30,EC1065,Namrata,Khemka
COMP2531,1,40,Thursday,8:30,1:30,EC1065,Namrata,Khemka
COMP2531,501,20,Friday,8:30,1:00,B162,Namrata,Khemka
COMP2531,502,20,Friday,9:30,1:00,B162,Namrata,Khemka
COMP2531,2,40,Tuesday,14:30,1:30,B222,Shoba,Ittyipe
COMP2531,2,40,Thursday,14:30,1:30,B222,Shoba,Ittyipe
COMP2531,503,20,Wednesday,14:30,1:00,B162,Shoba,Ittyipe
COMP2531,504,20,Wednesday,15:30,1:00,B162,Shoba,Ittyipe
COMP2541,1,40,Monday,10:00,1:30,B222,Shoba,Ittyipe
COMP2541,1,40,Wednesday,10:00,1:30,B222,Shoba,Ittyipe
COMP2541,401,20,Thursday,10:00,1:00,E203,Shoba,Ittyipe
COMP2541,402,20,Thursday,11:00,1:00,E203,Shoba,Ittyipe
COMP2613,1,30,Tuesday,16:00,1:30,EA2070,Marc,Schroeder
COMP2613,1,30,Thursday,16:00,1:30,EA2070,Marc,Schroeder
COMP2613,401,30,Friday,14:30,2:00,E131,Marc,Schroeder
COMP2631,1,30,Tuesday,10:00,1:30,E131,TBA,TBA
COMP2631,1,30,Thursday,10:00,1:30,E131,TBA,TBA
COMP2631,401,30,Wednesday,16:30,2:00,E203,TBA,TBA
COMP2631,2,30,Monday,14:30,1:30,EA1050,TBA,TBA
COMP2631,2,30,Wednesday,14:30,1:30,EA1050,TBA,TBA
COMP2631,402,30,Tuesday,16:30,2:00,E203,TBA,TBA
COMP2655,1,30,Tuesday,11:30,1:00,E131,Paul,Pospisil
COMP2655,1,30,Thursday,11:30,1:00,E131,Paul,Pospisil
COMP2655,1,30,Friday,11:30,1:00,E131,Paul,Pospisil
COMP2655,401,30,Monday,8:30,1:00,E203,Paul,Pospisil
COMP2655,401,30,Wednesday,8:30,1:00,E203,Paul,Pospisil
COMP2655,2,30,Tuesday,8:30,1:00,E206,TBA,TBA
COMP2655,2,30,Thursday,8:30,1:00,E206,TBA,TBA
COMP2655,2,30,Friday,8:30,1:00,E206,TBA,TBA
COMP2655,402,30,Monday,9:30,1:00,E203,TBA,TBA
COMP2655,402,30,Wednesday,9:30,1:00,E203,TBA,TBA
COMP3309,1,40,Tuesday,16:00,1:30,T225,TBA,TBA
COMP3309,1,40,Thursday,16:00,1:30,T225,TBA,TBA
COMP3504,1,40,Monday,16:00,1:30,B222,Yasaman,Amannejad
COMP3504,1,40,Wednesday,16:00,1:30,B222,Yasaman,Amannejad
COMP3504,401,20,Monday,17:30,1:00,B160,Yasaman,Amannejad
COMP3504,402,20,Wednesday,17:30,1:00,B160,Yasaman,Amannejad
COMP3512,1,44,Monday,11:30,1:30,B220,Randy,Connolly
COMP3512,1,44,Wednesday,11:30,1:30,B220,Randy,Connolly
COMP3512,401,22,Thursday,11:30,1:00,B160,Randy,Connolly
COMP3512,402,22,Thursday,12:30,1:00,B160,Randy,Connolly
COMP3532,1,44,Monday,10:00,1:30,B220,Mingwei,Gong
COMP3532,1,44,Wednesday,10:00,1:30,B220,Mingwei,Gong
COMP3532,501,22,Tuesday,10:00,1:00,B160,Mingwei,Gong
COMP3532,502,22,Tuesday,11:00,1:00,B160,Mingwei,Gong
COMP3533,1,44,Tuesday,8:30,1:30,B220,Maryam,Elahi
COMP3533,1,44,Thursday,8:30,1:30,B220,Maryam,Elahi
COMP3533,501,22,Wednesday,8:30,1:00,B160,Maryam,Elahi
COMP3533,502,22,Thursday,13:30,1:00,B160,Maryam,Elahi
COMP3553,1,40,Monday,13:00,1:30,EC1075,Namrata,Khemka
COMP3553,1,40,Wednesday,13:00,1:30,EC1075,Namrata,Khemka
COMP3553,401,20,Tuesday,13:00,1:00,E203,Namrata,Khemka
COMP3553,402,20,Tuesday,14:00,1:00,E203,Namrata,Khemka
COMP3612,1,30,Monday,8:30,1:30,EA1048,Randy,Connolly
COMP3612,1,30,Wednesday,8:30,1:30,EA1048,Randy,Connolly
COMP3612,501,30,Tuesday,8:30,1:00,B162,Randy,Connolly
COMP3625,1,25,Tuesday,14:30,1:30,B160,Eric,Chalmers
COMP3625,1,25,Thursday,14:30,1:30,B160,Eric,Chalmers
COMP3625,401,25,Friday,10:30,1:00,E203,Eric,Chalmers
COMP3659,1,36,Monday,8:30,1:30,E125,Marc,Schroeder
COMP3659,1,36,Wednesday,8:30,1:30,E125,Marc,Schroeder
COMP3659,501,18,Thursday,12:00,1:00,E203,Marc,Schroeder
COMP3659,502,18,Thursday,13:00,1:00,E203,Marc,Schroeder
COMP4535,1,30,Monday,8:30,1:30,EA2009,Khosro,Salmani
COMP4535,1,30,Wednesday,8:30,1:30,EA2009,Khosro,Salmani
COMP4543,1,30,Monday,18:00,3:00,T130,TBA,TBA
COMP4545,1,30,Monday,18:00,1:30,T230,TBA,TBA
COMP4545,1,30,Wednesday,18:00,1:30,T230,TBA,TBA
COMP4555,1,30,Monday,14:30,1:30,B222,Charles,Hepler
COMP4555,1,30,Wednesday,14:30,1:30,B222,Charles,Hepler
COMP4555,401,30,Monday,16:00,1:00,E203,Charles,Hepler
MATH1103,1,35,Monday,16:00,1:30,EA2062,TBA,TBA
MATH1103,1,35,Wednesday,16:00,1:30,EA2062,TBA,TBA
MATH1150,1,35,Monday,11:30,1:30,EB1109,Indrajit,Lagu
MATH1150,1,35,Wednesday,11:30,1:30,EB1109,Indrajit,Lagu
MATH1185,1,30,Monday,11:30,1:30,E125,Peter,Zizler
MATH1185,1,30,Wednesday,11:30,1:30,E125,Peter,Zizler
MATH1185,1,30,Monday,11:30,1:30,E125,Peter,Zizler
MATH1185,1,30,Wednesday,11:30,1:30,E125,Peter,Zizler
MATH1185,501,30,Monday,13:00,1:00,E203,Peter,Zizler
MATH1185,501,30,Wednesday,13:00,1:00,E203,Peter,Zizler
MATH1200,1,48,Tuesday,11:30,1:30,T223,Ganesh,Bhandari
MATH1200,1,48,Thursday,11:30,1:30,T223,Ganesh,Bhandari
MATH1200,1,48,Tuesday,11:30,1:30,T223,Ganesh,Bhandari
MATH1200,1,48,Thursday,11:30,1:30,T223,Ganesh,Bhandari
MATH1200,1,48,Friday,11:30,1:00,T223,Ganesh,Bhandari
MATH1200,1,48,Friday,11:30,1:00,T223,Ganesh,Bhandari
MATH1200,401,24,Friday,15:00,1:00,B231,Ganesh,Bhandari
MATH1200,401,24,Friday,15:00,1:00,B231,Ganesh,Bhandari
MATH1200,402,24,Friday,16:00,1:00,B231,Ganesh,Bhandari
MATH1200,402,24,Friday,16:00,1:00,B231,Ganesh,Bhandari
MATH1200,2,48,Tuesday,16:00,1:30,T223,Pamini,Thangarajah
MATH1200,2,48,Thursday,16:00,1:30,T223,Pamini,Thangarajah
MATH1200,2,48,Wednesday,16:00,1:00,T223,Pamini,Thangarajah
MATH1200,2,48,Wednesday,16:00,1:00,T223,Pamini,Thangarajah
MATH1200,403,24,Friday,15:00,1:00,B222,Pamini,Thangarajah
MATH1200,403,24,Friday,15:00,1:00,B222,Pamini,Thangarajah
MATH1200,404,24,Friday,16:00,1:00,B222,Pamini,Thangarajah
MATH1200,404,24,Friday,16:00,1:00,B222,Pamini,Thangarajah
MATH1200,3,48,Monday,11:30,1:30,EB1102,Carlos,Videla Rico
MATH1200,3,48,Wednesday,11:30,1:30,EB1102,Carlos,Videla Rico
MATH1200,3,48,Tuesday,11:30,1:00,EB1102,Carlos,Videla Rico
MATH1200,405,24,Friday,9:00,1:00,B231,Carlos,Videla Rico
MATH1200,405,24,Friday,9:00,1:00,B231,Carlos,Videla Rico
MATH1200,406,24,Friday,10:00,1:00,B231,Carlos,Videla Rico
MATH1200,406,24,Friday,10:00,1:00,B231,Carlos,Videla Rico
MATH1200,4,48,Monday,14:30,1:30,T223,Mariya,Svishchuk
MATH1200,4,48,Wednesday,14:30,1:30,T223,Mariya,Svishchuk
MATH1200,4,48,Monday,14:30,1:30,T223,Mariya,Svishchuk
MATH1200,4,48,Wednesday,14:30,1:30,T223,Mariya,Svishchuk
MATH1200,4,48,Tuesday,14:30,1:00,T223,Mariya,Svishchuk
MATH1200,407,24,Friday,15:00,1:00,B220,Mariya,Svishchuk
MATH1200,407,24,Friday,15:00,1:00,B220,Mariya,Svishchuk
MATH1200,408,24,Friday,16:00,1:00,B220,Mariya,Svishchuk
MATH1200,408,24,Friday,16:00,1:00,B220,Mariya,Svishchuk
MATH1200,5,48,Monday,10:00,1:30,EB1102,Roberta,La Haye
MATH1200,5,48,Wednesday,10:00,1:30,EB1102,Roberta,La Haye
MATH1200,5,48,Monday,10:00,1:30,EB1102,Roberta,La Haye
MATH1200,5,48,Wednesday,10:00,1:30,EB1102,Roberta,La Haye
MATH1200,5,48,Tuesday,10:00,1:00,EB1102,Roberta,La Haye
MATH1200,5,48,Tuesday,10:00,1:00,EB1102,Roberta,La Haye
MATH1200,409,24,Thursday,11:30,1:00,E125,Roberta,La Haye
MATH1200,409,24,Thursday,11:30,1:00,E125,Roberta,La Haye
MATH1200,410,24,Thursday,12:30,1:00,E125,Roberta,La Haye
MATH1200,410,24,Thursday,12:30,1:00,E125,Roberta,La Haye
MATH1200,6,48,Monday,14:30,1:30,EA1024,Eric,Roettger
MATH1200,6,48,Wednesday,14:30,1:30,EA1024,Eric,Roettger
MATH1200,6,48,Tuesday,14:30,1:00,EA1024,Eric,Roettger
MATH1200,6,48,Tuesday,14:30,1:00,EA1024,Eric,Roettger
MATH1200,411,24,Friday,11:00,1:00,B231,Eric,Roettger
MATH1200,411,24,Friday,11:00,1:00,B231,Eric,Roettger
MATH1200,412,24,Friday,12:00,1:00,B231,Eric,Roettger
MATH1200,412,24,Friday,12:00,1:00,B231,Eric,Roettger
MATH1200,7,48,Monday,13:00,1:30,T223,TBA,TBA
MATH1200,7,48,Wednesday,13:00,1:30,T223,TBA,TBA
MATH1200,7,48,Tuesday,13:00,1:00,T223,TBA,TBA
MATH1200,413,24,Friday,13:00,1:00,E131,TBA,TBA
MATH1200,414,24,Friday,14:00,1:00,E123,TBA,TBA
MATH1200,8,48,Tuesday,10:00,1:30,T223,TBA,TBA
MATH1200,8,48,Thursday,10:00,1:30,T223,TBA,TBA
MATH1200,8,48,Wednesday,10:00,1:00,T223,TBA,TBA
MATH1200,415,24,Friday,11:30,1:00,E125,TBA,TBA
MATH1200,416,24,Friday,12:30,1:00,E125,TBA,TBA
MATH1203,1,45,Monday,8:30,1:30,EA1024,Ganesh,Bhandari
MATH1203,1,45,Wednesday,8:30,1:30,EA1024,Ganesh,Bhandari
MATH1203,1,45,Monday,8:30,1:30,EA1024,Ganesh,Bhandari
MATH1203,1,45,Wednesday,8:30,1:30,EA1024,Ganesh,Bhandari
MATH1203,401,45,Thursday,15:00,1:00,EA1024,Ganesh,Bhandari
MATH1203,401,45,Thursday,15:00,1:00,EA1024,Ganesh,Bhandari
MATH1203,2,45,Monday,14:30,1:30,EB1102,Carlos,Videla Rico
MATH1203,2,45,Wednesday,14:30,1:30,EB1102,Carlos,Videla Rico
MATH1203,2,45,Monday,14:30,1:30,EB1102,Carlos,Videla Rico
MATH1203,2,45,Wednesday,14:30,1:30,EB1102,Carlos,Videla Rico
MATH1203,402,45,Thursday,10:30,1:00,EA1024,Carlos,Videla Rico
MATH1203,402,45,Thursday,10:30,1:00,EA1024,Carlos,Videla Rico
MATH1203,3,45,Tuesday,16:00,1:30,EB1102,TBA,TBA
MATH1203,3,45,Thursday,16:00,1:30,EB1102,TBA,TBA
MATH1203,3,45,Tuesday,16:00,1:30,EB1102,TBA,TBA
MATH1203,3,45,Thursday,16:00,1:30,EB1102,TBA,TBA
MATH1203,403,45,Wednesday,16:00,1:00,EB1102,TBA,TBA
MATH1203,403,45,Wednesday,16:00,1:00,EB1102,TBA,TBA
MATH1205,1,36,Tuesday,16:00,1:30,B231,Peter,Zizler
MATH1205,1,36,Thursday,16:00,1:30,B231,Peter,Zizler
MATH1205,1,36,Tuesday,16:00,1:30,B231,Peter,Zizler
MATH1205,1,36,Thursday,16:00,1:30,B231,Peter,Zizler
MATH1271,1,50,Monday,13:00,1:30,O226,Eric,Roettger
MATH1271,1,50,Wednesday,13:00,1:30,O226,Eric,Roettger
MATH1271,401,25,Friday,16:00,1:00,E123,Eric,Roettger
MATH1271,402,25,Friday,15:00,1:00,E123,Eric,Roettger
MATH1505,1,40,Monday,13:00,1:30,Y214,Indrajit,Lagu
MATH1505,1,40,Wednesday,13:00,1:30,Y214,Indrajit,Lagu
MATH1505,401,20,Friday,10:30,1:00,B220,Indrajit,Lagu
MATH1505,402,20,Friday,11:30,1:00,B220,Indrajit,Lagu
MATH1505,2,40,Monday,13:00,1:30,EC1150,David,Killough
MATH1505,2,40,Wednesday,13:00,1:30,EC1150,David,Killough
MATH1505,403,20,Friday,9:30,1:00,E123,David,Killough
MATH1505,404,20,Friday,10:30,1:00,E123,David,Killough
MATH2200,1,48,Tuesday,13:00,1:30,B101,Mariya,Svishchuk
MATH2200,1,48,Thursday,13:00,1:30,B101,Mariya,Svishchuk
MATH2200,401,24,Wednesday,16:30,1:00,E131,Mariya,Svishchuk
MATH2200,402,24,Monday,16:30,1:00,E131,Mariya,Svishchuk
MATH2233,1,36,Monday,8:30,1:30,B231,Shawn,Liu
MATH2233,1,36,Wednesday,8:30,1:30,B231,Shawn,Liu
MATH2233,401,36,Tuesday,14:30,2:00,E147,Shawn,Liu
MATH2234,1,40,Monday,14:30,1:30,Y316,TBA,TBA
MATH2234,1,40,Wednesday,14:30,1:30,Y316,TBA,TBA
MATH2234,1,40,Monday,14:30,1:30,Y316,TBA,TBA
MATH2234,1,40,Wednesday,14:30,1:30,Y316,TBA,TBA
MATH2234,501,40,Thursday,14:30,1:00,E147,TBA,TBA
MATH2235,1,30,Tuesday,13:00,1:30,EA1056,Ashok,Krishnamurthy
MATH2235,1,30,Thursday,13:00,1:30,EA1056,Ashok,Krishnamurthy
MATH2235,401,30,Wednesday,13:00,1:00,B222,Ashok,Krishnamurthy
MATH2235,501,30,Friday,12:00,1:00,EB1011,Ashok,Krishnamurthy
MATH2333,1,40,Monday,11:30,1:30,Y318,Ganesh,Bhandari
MATH2333,1,40,Wednesday,11:30,1:30,Y318,Ganesh,Bhandari
MATH2333,401,40,Tuesday,10:30,1:00,E147,Ganesh,Bhandari
MATH2333,2,40,Monday,10:00,1:30,I119,Shawn,Liu
MATH2333,2,40,Wednesday,10:00,1:30,I119,Shawn,Liu
MATH2333,402,40,Tuesday,13:00,1:00,E147,Shawn,Liu
MATH2333,3,40,Tuesday,11:30,1:30,E204,TBA,TBA
MATH2333,3,40,Thursday,11:30,1:30,E204,TBA,TBA
MATH2333,403,40,Friday,10:00,1:00,E147,TBA,TBA
MATH3101,1,20,Tuesday,8:30,1:30,B222,Indrajit,Lagu
MATH3101,1,20,Thursday,8:30,1:30,B222,Indrajit,Lagu
MATH3101,401,20,Wednesday,16:30,2:00,B162,Indrajit,Lagu
MATH3201,1,25,Friday,10:00,3:00,T234,Roberta,La Haye
MATH4201,1,15,Monday,8:30,3:00,EA1043,Pamini,Thangarajah
