course,section,sectioncapacity,dow,startingtime,duration,room,firstname,lastname
COMP3532,1,40,Thursday,11:30,1:30,T235,Kalmar,Steve
COMP3532,501,20,Monday,13:30,1:00,B215,Kalmar,Steve
COMP3532,502,20,Monday,14:30,1:00,B215,Kalmar,Steve
COMP3533,1,32,Monday,8:30,1:30,EB1067,Mingwei,Gong
COMP3533,1,32,Wednesday,8:30,1:30,EB1067,Mingwei,Gong
COMP3533,501,16,Friday,9:00,1:00,B215,Mingwei,Gong
COMP3533,501,16,Friday,9:00,1:00,B160,Mingwei,Gong
COMP3533,502,16,Friday,10:00,1:00,B215,Mingwei,Gong
COMP3533,502,16,Friday,10:00,1:00,B160,Mingwei,Gong
COMP3614,1,35,Tuesday,8:30,1:30,EA2005,Charles,Hepler
COMP3614,1,35,Thursday,8:30,1:30,EA2005,Charles,Hepler
COMP3614,401,35,Wednesday,10:00,1:00,EB1023,Charles,Hepler
COMP3591,1,25,,,,,Noah,Arney
COMP4535,1,30,Tuesday,11:30,1:30,E206,Mingwei,Gong
COMP4535,1,30,Thursday,11:30,1:30,E206,Mingwei,Gong
COMP4543,1,30,Monday,16:00,1:30,T230,Terri,Tibbel Mosher
COMP4543,1,30,Wednesday,16:00,1:30,T230,Terri,Tibbel Mosher
COMP4545,1,30,Monday,10:00,1:30,E206,Ruben,Yumol
COMP4545,1,30,Wednesday,10:00,1:30,E206,Ruben,Yumol
COMP4555,1,30,Wednesday,14:30,1:30,E206,Ryan,Kazmerik
COMP4555,1,30,Friday,14:30,1:30,E206,Ryan,Kazmerik
COMP4555,401,30,Friday,16:00,1:00,E203,Ryan,Kazmerik
COMP5590,1,10,,,,,Alan,Fedoruk
MATH1103,1,35,Monday,16:00,1:30,EA2013,Roberta,La Haye
MATH1103,1,35,Wednesday,16:00,1:30,EA2013,Roberta,La Haye
MATH1150,1,35,Monday,11:30,1:30,EA2058,Indrajit,Lagu
MATH1150,1,35,Wednesday,11:30,1:30,EA2058,Indrajit,Lagu
MATH1185,1,30,Tuesday,16:00,1:30,Y316,Peter,Zizler
MATH1185,1,30,Thursday,16:00,1:30,Y316,Peter,Zizler
MATH1185,501,30,Monday,11:30,1:00,B162,Mandy ,Sobhanzadeh 
MATH1185,501,30,Wednesday,11:30,1:00,B162,Mandy ,Sobhanzadeh 
MATH1200,1,48,Wednesday,10:00,1:30,EB1102,Eric,Roettger
MATH1200,1,48,Friday,10:00,1:30,EB1102,Eric,Roettger
MATH1200,1,48,Thursday,10:00,1:00,EB1102,Eric,Roettger
MATH1200,401,24,Tuesday,15:30,1:00,B220,Eric,Roettger
MATH1200,402,24,Tuesday,16:30,1:00,B220,Eric,Roettger
MATH1200,2,48,Tuesday,11:30,1:30,B219,David,Killough
MATH1200,2,48,Thursday,11:30,1:30,B219,David,Killough
MATH1200,2,48,Wednesday,11:30,1:00,B219,David,Killough
MATH1200,403,24,Friday,15:00,1:00,E125,David,Killough
MATH1200,404,24,Friday,16:00,1:00,E125,David,Killough
MATH1200,3,48,Wednesday,16:00,1:30,EA2057,Carlos,Videla Rico
MATH1200,3,48,Friday,16:00,1:30,EA2057,Carlos,Videla Rico
MATH1200,3,48,Thursday,16:00,1:00,EA2057,Carlos,Videla Rico
MATH1200,405,24,Tuesday,8:30,1:00,B217,Carlos,Videla Rico
MATH1200,406,24,Tuesday,9:30,1:00,B217,Carlos,Videla Rico
MATH1200,4,48,Wednesday,16:00,1:30,B217,Brady,Killough
MATH1200,4,48,Friday,16:00,1:30,B217,Brady,Killough
MATH1200,4,48,Thursday,16:00,1:00,B217,Brady,Killough
MATH1200,407,24,Tuesday,10:30,1:00,B217,Brady,Killough
MATH1200,408,24,Tuesday,11:30,1:00,B217,Brady,Killough
MATH1200,5,48,Tuesday,14:30,1:30,B217,Mariya,Svishchuk
MATH1200,5,48,Thursday,14:30,1:30,B217,Mariya,Svishchuk
MATH1200,5,48,Wednesday,14:30,1:00,B217,Mariya,Svishchuk
MATH1200,409,24,Monday,10:00,1:00,B222,Mariya,Svishchuk
MATH1200,410,24,Monday,11:00,1:00,B222,Mariya,Svishchuk
MATH1200,6,48,Tuesday,13:00,1:30,EB1102,Roberta,La Haye
MATH1200,6,48,Thursday,13:00,1:30,EB1102,Roberta,La Haye
MATH1200,6,48,Wednesday,13:00,1:00,EB1102,Roberta,La Haye
MATH1200,411,24,Friday,11:30,1:00,B231,Roberta,La Haye
MATH1200,412,24,Friday,12:30,1:00,B231,Roberta,La Haye
MATH1200,7,48,Monday,14:30,1:30,EA2057,Pamini,Thangarjah
MATH1200,7,48,Wednesday,14:30,1:30,EA2057,Pamini,Thangarjah
MATH1200,7,48,Tuesday,14:30,1:00,EA2057,Pamini,Thangarjah
MATH1200,413,24,Friday,14:00,1:00,E123,Pamini,Thangarjah
MATH1200,414,24,Friday,15:00,1:00,W207,Pamini,Thangarjah
MATH1200,8,48,Tuesday,11:30,1:30,EB1018,Carlos,Videla Rico
MATH1200,8,48,Thursday,11:30,1:30,EB1018,Carlos,Videla Rico
MATH1200,8,48,Wednesday,11:30,1:00,EB1010,Carlos,Videla Rico
MATH1200,415,24,Friday,11:30,1:00,EB1018,Carlos,Videla Rico
MATH1200,416,24,Friday,12:30,1:00,EB1018,Carlos,Videla Rico
MATH1203,1,45,Wednesday,11:30,1:30,EB1102,Pamini,Thangarjah
MATH1203,1,45,Friday,11:30,1:30,EB1102,Pamini,Thangarjah
MATH1203,401,45,Monday,11:30,1:00,X305,Pamini,Thangarjah
MATH1203,2,45,Monday,13:00,1:30,EA1053,Ganesh,Bhandari
MATH1203,2,45,Wednesday,13:00,1:30,EA1053,Ganesh,Bhandari
MATH1203,402,45,Thursday,13:00,1:00,B217,Ganesh,Bhandari
MATH1203,3,45,Monday,13:00,1:30,O218,Mariya,Svishchuk
MATH1203,3,45,Wednesday,13:00,1:30,O218,Mariya,Svishchuk
MATH1203,403,45,Tuesday,13:00,1:00,EA1024,Mariya,Svishchuk
MATH1205,1,36,Wednesday,14:30,1:30,EA1022,Indrajit,Lagu
MATH1205,1,36,Friday,14:30,1:30,EA1022,Indrajit,Lagu
MATH1505,1,40,Monday,13:00,1:30,T235,Andria,Dawson
MATH1505,1,40,Wednesday,13:00,1:30,T235,Andria,Dawson
MATH1505,401,20,Tuesday,10:30,1:00,B220,Andria,Dawson
MATH1505,402,20,Tuesday,11:30,1:00,B220,Andria,Dawson
MATH2200,1,40,Monday,14:30,1:00,Y316,Indrajit,Lagu
MATH2200,1,40,Tuesday,14:30,1:00,Y316,Indrajit,Lagu
MATH2200,1,40,Thursday,14:30,1:00,Y316,Indrajit,Lagu
MATH2200,401,40,Monday,16:30,1:00,W227,Indrajit,Lagu
MATH2233,1,36,Monday,8:30,1:30,E133,Shawn,Liu
MATH2233,1,36,Wednesday,8:30,1:30,E133,Shawn,Liu
MATH2233,401,36,Friday,8:30,2:00,EB1011,Shawn,Liu
MATH2233,2,36,Tuesday,8:30,1:30,T231,Ganesh,Bhandari
MATH2233,2,36,Thursday,8:30,1:30,T231,Ganesh,Bhandari
MATH2233,402,36,Thursday,14:30,2:00,EB1011,Ganesh,Bhandari
MATH2235,1,30,Monday,16:00,1:30,E131,Ashok,Krishnamurthy
MATH2235,1,30,Wednesday,16:00,1:30,E131,Ashok,Krishnamurthy
MATH2235,401,30,Friday,15:00,1:00,T130,Ashok,Krishnamurthy
MATH2235,501,30,Tuesday,16:00,1:00,EB1011,Ashok,Krishnamurthy
MATH2333,1,40,Tuesday,14:30,1:30,T225,Shawn,Liu
MATH2333,1,40,Thursday,14:30,1:30,T225,Shawn,Liu
MATH2333,401,40,Friday,14:00,1:00,E147,Shawn,Liu
MATH2333,2,40,Monday,11:30,1:30,E133,Ganesh,Bhandari
MATH2333,2,40,Wednesday,11:30,1:30,E133,Ganesh,Bhandari
MATH2333,402,40,Tuesday,10:30,1:00,E147,Ganesh,Bhandari
MATH2333,3,40,Monday,11:30,1:30,T235,Eric,Roettger
MATH2333,3,40,Wednesday,11:30,1:30,T235,Eric,Roettger
MATH2333,403,40,Tuesday,11:30,1:00,E147,Eric,Roettger
MATH3202,1,35,Wednesday,16:00,1:30,T131,Indrajit,Lagu
MATH3202,1,35,Friday,16:00,1:30,T131,Indrajit,Lagu
MATH4201,1,10,Monday,11:30,3:00,EA1045,Peter,Zizler
